,k,q_squared,x_b,t,phi,sigma,sigma_stat_plus,ReH,ReE,ReHt,dvcs
3769,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,22.399999618530277,0.1148209795355796,0.0146300001069903,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3770,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,37.34999847412109,0.1063977256417274,0.0135599998757243,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3771,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,52.31999969482422,0.0962509885430336,0.0167900007218122,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3772,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,67.30999755859375,0.086009033024311,0.0146199995651841,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3773,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,82.30999755859375,0.0767187029123306,0.0169200003147125,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3774,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,97.31999969482422,0.0688632726669311,0.0188500005751848,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3775,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,112.33999633789062,0.0625612139701843,0.0196000002324581,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3776,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,127.37000274658205,0.0577474720776081,0.0191399995237588,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3777,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,142.39999389648438,0.0542949885129928,0.0,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3778,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,157.44000244140625,0.0520728901028633,0.0,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3779,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,172.47999572753906,0.050987135618925,0.0,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3780,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,187.5200042724609,0.050987135618925,0.0,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3781,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,202.55999755859372,0.0520728901028633,0.0,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3782,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,217.6000061035156,0.0542949512600898,0.0,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3783,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,232.6300048828125,0.0577474720776081,0.0,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3784,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,247.66000366210935,0.0625611916184425,0.0128399999812245,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3785,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,262.67999267578125,0.0688632503151893,0.0170399993658065,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3786,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,277.69000244140625,0.0767186805605888,0.0193099994212389,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3787,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,292.69000244140625,0.086009033024311,0.0159300006926059,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3788,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,307.67999267578125,0.0962509289383888,0.0226600002497434,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3789,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,322.6499938964844,0.106397658586502,0.0183700006455183,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3790,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,337.6000061035156,0.1148209795355796,0.0216300003230571,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3791,5.75,2.970000028610229,0.363999992609024,-0.2000000029802322,352.5400085449219,0.1196744441986084,0.0189599990844726,-1.1901574066957137,-0.31,-0.3680159711661428,0.014475971805538
3792,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,7.440000057220459,0.1284060031175613,0.0195300001651048,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3793,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,22.38999938964844,0.1176182255148887,0.0137000000104308,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3794,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,37.22999954223633,0.1012256443500518,0.0146899996325373,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3795,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,52.18999862670898,0.0843448489904403,0.0092099998146295,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3796,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,67.19000244140625,0.0699208602309227,0.02449999935925,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3797,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,82.20999908447266,0.0586732625961303,0.0087200002744793,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3798,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,97.23999786376952,0.0503003448247909,0.0091199995949864,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3799,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,112.27999877929688,0.0442337840795517,0.0064699999056756,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3800,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,127.31999969482422,0.0399520546197891,0.0062400000169873,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3801,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,142.3699951171875,0.0370513387024402,0.0109099997207522,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3802,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,157.4199981689453,0.0352578051388263,0.0127299996092915,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3803,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,172.47999572753906,0.0344009138643741,0.0155300004407763,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3804,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,187.5200042724609,0.0344009138643741,0.0,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3805,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,202.5800018310547,0.0352578088641166,0.0120400004088878,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3806,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,217.6300048828125,0.0370513387024402,0.0,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3807,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,232.67999267578125,0.0399520546197891,0.0073799998499453,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3808,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,247.72000122070312,0.0442337840795517,0.0059000002220273,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3809,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,262.760009765625,0.0503003448247909,0.0086799999698996,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3810,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,277.7900085449219,0.0586732625961303,0.0086899995803833,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3811,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,292.8099975585937,0.0699208602309227,0.0152799999341368,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3812,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,307.8099975585937,0.0843448415398597,0.0130599997937679,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3813,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,322.7699890136719,0.1012256443500518,0.0122400000691413,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3814,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,337.6099853515625,0.1176182255148887,0.0201600007712841,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3815,5.75,2.970000028610229,0.3650000095367431,-0.2599999904632568,352.5599975585937,0.1284060031175613,0.0143999997526407,-1.206639355816889,-0.31,-0.3221460326378081,0.0118891242859116
3816,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,7.480000019073486,0.1283812075853347,0.02381999976933,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3817,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,22.489999771118164,0.1089019626379013,0.0125099997967481,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3818,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,37.220001220703125,0.0846055001020431,0.009970000013709,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3819,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,52.06999969482422,0.0642369091510772,0.0099900001659989,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3820,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,67.0999984741211,0.0495427921414375,0.0080700004473328,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3821,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,82.13999938964844,0.039587665349245,0.0094799995422363,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3822,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,97.19000244140624,0.0329079367220401,0.0055200001224875,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3823,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,112.23999786376952,0.0284242630004882,0.0041899997740983,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3824,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,127.3000030517578,0.0254260227084159,0.0052499999292194,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3825,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,142.35000610351562,0.0234738625586032,0.005030000116676,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3826,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,157.41000366210938,0.0222961865365505,0.0045500001870095,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3827,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,172.47000122070312,0.0217419043183326,0.0060800001956522,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3828,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,187.52999877929688,0.021741896867752,0.0063999998383224,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3829,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,202.58999633789065,0.0222961883991956,0.0080099999904632,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3830,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,217.6499938964844,0.0234738588333129,0.0039099999703466,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3831,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,232.6999969482422,0.0254260152578353,0.0056699998676776,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3832,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,247.75999450683597,0.0284242630004882,0.0036899999249726,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3833,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,262.8099975585937,0.0329079367220401,0.0070500001311302,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3834,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,277.8599853515625,0.0395876429975032,0.006349999923259,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3835,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,292.8999938964844,0.0495427884161472,0.007139999885112,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3836,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,307.92999267578125,0.0642368644475936,0.0093400003388524,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3837,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,322.7799987792969,0.0846054106950759,0.0163199994713068,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3838,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,337.510009765625,0.1089019626379013,0.014220000244677,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3839,5.75,2.970000028610229,0.3650000095367431,-0.3400000035762787,352.5199890136719,0.1283812075853347,0.0130099998787045,-1.2298321999049104,-0.31,-0.2584057589635674,0.0083980864483574
3840,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,7.760000228881836,0.1270260214805603,0.0148299997672438,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3841,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,22.65999984741211,0.0923077091574668,0.0121600003913044,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3842,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,37.33000183105469,0.0607019290328025,0.0088499998673796,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3843,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,51.93999862670898,0.0408045649528503,0.0071600000374019,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3844,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,67.01000213623047,0.028743140399456,0.0041200001724064,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3845,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,82.08000183105469,0.0215899813920259,0.0042799999937415,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3846,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,97.1500015258789,0.0171976592391729,0.0042099999263882,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3847,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,112.22000122070312,0.0144203891977667,0.0029800001066178,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3848,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,127.27999877929688,0.0126400468870997,0.0035200000274926,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3849,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,142.3300018310547,0.0115124266594648,0.0,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3850,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,157.4199981689453,0.0108432052657008,0.0043899999000132,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3851,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,172.49000549316406,0.0105321919545531,0.00395999988541,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3852,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,187.50999450683597,0.0105321919545531,0.0026799999177455,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3853,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,202.5800018310547,0.0108432006090879,0.0029200001154094,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3854,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,217.6699981689453,0.0115124266594648,0.0034099998883903,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3855,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,232.72000122070312,0.0126400468870997,0.0036400000099092,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3856,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,247.77999877929688,0.0144203891977667,0.0038900000508874,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3857,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,262.8500061035156,0.0171976536512374,0.0031900000758469,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3858,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,277.9200134277344,0.0215899795293808,0.0035800000187009,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3859,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,292.989990234375,0.0287431273609399,0.0049499999731779,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3860,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,308.0599975585937,0.0408045686781406,0.009069999679923,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3861,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,322.6700134277344,0.0607019290328025,0.0076399999670684,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3862,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,337.3399963378906,0.0923077166080474,0.0103200003504753,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3863,5.75,2.970000028610229,0.3650000095367431,-0.449999988079071,352.239990234375,0.1270260214805603,0.0155600002035498,-1.276189729655239,-0.31,-0.1655101461189614,0.0032984868149741
3864,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,7.480000019073486,0.0504141487181186,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3865,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,22.440000534057617,0.0494883023202419,0.0225600004196167,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3866,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,37.40999984741211,0.047785822302103,0.0288100000470876,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3867,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,52.38999938964844,0.0455561690032482,0.0336900018155574,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3868,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,67.37999725341797,0.0430772453546524,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3869,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,82.37000274658203,0.0405971370637416,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3870,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,97.37999725341795,0.0382971242070198,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3871,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,112.38999938964844,0.0362998135387897,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3872,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,127.41000366210938,0.0346704199910163,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3873,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,142.42999267578125,0.0334407575428485,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3874,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,157.4499969482422,0.0326207056641578,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3875,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,172.47999572753906,0.0322109125554561,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3876,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,187.5200042724609,0.0322109125554561,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3877,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,202.5500030517578,0.0326207056641578,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3878,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,217.57000732421875,0.0334407612681388,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3879,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,232.58999633789065,0.0346704199910163,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3880,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,247.6100006103516,0.0362998135387897,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3881,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,262.6199951171875,0.0382971167564392,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3882,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,277.6300048828125,0.0405971370637416,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3883,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,292.6199951171875,0.0430772453546524,0.0,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3884,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,307.6099853515625,0.0455561615526676,0.0162099990993738,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3885,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,322.5899963378906,0.0477858260273933,0.0183099992573261,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3886,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,337.5599975585937,0.0494882985949516,0.017289999872446,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3887,5.75,2.440000057220459,0.3930000066757202,-0.209999993443489,352.5199890136719,0.0504141487181186,0.0311200004070997,-1.5077475478206976,-0.31,-0.3550433403477322,0.0123931885463748
3888,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,7.460000038146973,0.0489260181784629,0.0089600002393126,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3889,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,22.3799991607666,0.046991616487503,0.009349999949336,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3890,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,37.31999969482422,0.043658509850502,0.009180000051856,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3891,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,52.290000915527344,0.0396857373416423,0.0082499999552965,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3892,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,67.2699966430664,0.0357312634587287,0.0137799996882677,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3893,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,82.2699966430664,0.0321907550096511,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3894,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,97.29000091552734,0.0292340740561485,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3895,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,112.30999755859376,0.0268909726291894,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3896,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,127.3499984741211,0.0251171700656414,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3897,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,142.38999938964844,0.0238545387983322,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3898,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,157.4199981689453,0.0230470597743988,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3899,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,172.47000122070312,0.0226530190557241,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3900,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,187.52999877929688,0.0226530190557241,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3901,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,202.5800018310547,0.0230470597743988,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3902,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,217.6100006103516,0.0238545406609773,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3903,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,232.6499938964844,0.0251171700656414,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3904,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,247.69000244140625,0.0268909726291894,0.0,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3905,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,262.7099914550781,0.0292340721935033,0.0092299999669194,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3906,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,277.7300109863281,0.0321907550096511,0.0102899996563792,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3907,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,292.7300109863281,0.0357312522828578,0.0096800001338124,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3908,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,307.7099914550781,0.0396857410669326,0.0103299999609589,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3909,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,322.67999267578125,0.043658509850502,0.0112899998202919,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3910,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,337.6199951171875,0.046991616487503,0.0075699998997151,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3911,5.75,2.4800000190734863,0.4000000059604645,-0.2599999904632568,352.5400085449219,0.0489260181784629,0.0067500001750886,-1.583761820329433,-0.31,-0.3162227453742627,0.0101028029231933
3912,5.75,2.4800000190734863,0.3989999890327453,-0.3400000035762787,7.420000076293945,0.0468751713633537,0.0089199999347329,-1.5433495281355545,-0.31,-0.2519419286139973,0.0065912288927075
3913,5.75,2.4800000190734863,0.3989999890327453,-0.3400000035762787,22.290000915527344,0.0431564077734947,0.0119899995625019,-1.5433495281355545,-0.31,-0.2519419286139973,0.0065912288927075
3914,5.75,2.4800000190734863,0.3989999890327453,-0.3400000035762787,37.209999084472656,0.0374223627150058,0.0062000001780688,-1.5433495281355545,-0.31,-0.2519419286139973,0.0065912288927075
3915,5.75,2.4800000190734863,0.3989999890327453,-0.3400000035762787,52.16999816894531,0.0315412953495979,0.0056900000199675,-1.5433495281355545,-0.31,-0.2519419286139973,0.0065912288927075
3916,5.75,2.4800000190734863,0.3989999890327453,-0.3400000035762787,67.16000366210938,0.0265281051397323,0.0077100000344216,-1.5433495281355545,-0.31,-0.2519419286139973,0.0065912288927075
3917,5.75,2.4800000190734863,0.3989999890327453,-0.3400000035762787,82.18000030517578,0.0226314552128314,0.0130000002682209,-1.5433495281355545,-0.31,-0.2519419286139973,0.0065912288927075
3918,5.75,2.4800000190734863,0.3989999890327453,-0.3400000035762787,97.20999908447266,0.0197455510497093,0.0,-1.5433495281355545,-0.31,-0.2519419286139973,0.0065912288927075
3919,5.75,2.4800000190734863,0.3989999890327453,-0.3400000035762787,112.25,0.0176653265953063,0.0,-1.5433495281355545,-0.31,-0.2519419286139973,0.0065912288927075
3920,5.75,2.4800000190734863,0.3989999890327453,-0.3400000035762787,127.29000091552734,0.0162035450339317,0.0,-1.5433495281355545,-0.31,-0.2519419286139973,0.0065912288927075
